id_hecho,federal,tipo_persona,provincia_nombre,departamento_nombre,localidad_nombre,latitud,longitud,anio,mes,fecha_hecho,hora_hecho,calle_nombre,calle_altura,calle_interseccion,calle_interseccion_nombre,semaforo_estado,tipo_lugar,modo_produccion_hecho,clima_condicion,clima_otro,motivo_origen_registro,victima_sexo,victima_tr_edad,victima_18_años_o_mas,victima_clase,victima_vehiculo,victima_identidad_genero,inculpado_sexo,inculpado_tr_edad,inculpado_18_años_o_mas,inculpado_vehiculo
38038,No,Víctima,Buenos Aires,Pergamino,Pergamino,-34,-61,2021,octubre,07/10/2021,21:50:00,11 DE SETIEMBRE,,Sí,MERCED,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,Sin determinar,20-24,No corresponde,Sin determinar,Motocicleta,Sin determinar,No corresponde,No corresponde,No corresponde,No corresponde
38039,No,Imputado,Buenos Aires,Pergamino,Pergamino,-34,-61,2021,octubre,18/10/2021,11:00:00,BLVD FLORENCIO SANCHEZ,,Sí,BOMB  FERNANDO ESQUIVEL,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,65-69,Sí,Sin determinar
38039,No,Víctima,Buenos Aires,Pergamino,Pergamino,-34,-61,2021,octubre,18/10/2021,11:00:00,BLVD FLORENCIO SANCHEZ,,Sí,BOMB  FERNANDO ESQUIVEL,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,Sin determinar,60-64,No corresponde,Sin determinar,Motocicleta,Sin determinar,No corresponde,No corresponde,No corresponde,No corresponde
38040,No,Imputado,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,01/10/2021,11:11:11,CABO PRIMERO BRASICH,,Sí,ISLA HUEMUL,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
38040,No,Víctima,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,01/10/2021,11:11:11,CABO PRIMERO BRASICH,,Sí,ISLA HUEMUL,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,Sin determinar,20-24,No corresponde,Sin determinar,Sin determinar,Sin determinar,No corresponde,No corresponde,No corresponde,No corresponde
38041,No,Imputado,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,02/10/2021,16:15:00,RUTA 234,,Sí,ITALIA,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Denuncia particular,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,40-44,Sí,Sin determinar
38041,No,Víctima,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,02/10/2021,16:15:00,RUTA 234,,Sí,ITALIA,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Denuncia particular,Sin determinar,30-34,No corresponde,Sin determinar,Sin determinar,Sin determinar,No corresponde,No corresponde,No corresponde,No corresponde
38042,No,Imputado,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,03/10/2021,17:05:00,HONORIO PUYRREDON,,Sí,CAMAÑO,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Sin determinar,Sin determinar,Sí,Sin determinar
38042,No,Víctima,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,03/10/2021,17:05:00,HONORIO PUYRREDON,,Sí,CAMAÑO,Sin determinar,Sin determinar,Sin determinar,Sin determinar,,Intervención policial,Sin determinar,30-34,No corresponde,Sin determinar,Sin determinar,Sin determinar,No corresponde,No corresponde,No corresponde,No corresponde
38043,No,Imputado,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,19/10/2021,18:40:00,GUIDO Y SPANO,,Sí,MIGUEL CANE,Sin determinar,Calle,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,55-59,Sí,Motocicleta
38043,No,Víctima,Buenos Aires,Pilar,Pilar,-34,-59,2021,octubre,19/10/2021,18:40:00,GUIDO Y SPANO,,Sí,MIGUEL CANE,Sin determinar,Calle,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Masculino,25-29,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
38044,No,Imputado,Buenos Aires,Pinamar,Pinamar,-37,-57,2021,octubre,22/10/2021,16:30:00,MARTIN PESCADOR,,Sí,DEL BERBERECHO,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,20-24,Sí,Motocicleta
38044,No,Víctima,Buenos Aires,Pinamar,Pinamar,-37,-57,2021,octubre,22/10/2021,16:30:00,MARTIN PESCADOR,,Sí,DEL BERBERECHO,Sin semáforo,Calle,Colisión vehículo-persona,Bueno,,Intervención policial,Masculino,70-74,No corresponde,Peatón,No corresponde,Varón,No corresponde,No corresponde,No corresponde,No corresponde
38045,No,Imputado,Buenos Aires,Presidente Perón,Presidente Perón,,,2021,octubre,31/10/2021,21:30:00,CLL 29,,Sí,CLL 6,Sin determinar,Calle,Colisión vehículo-persona,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Femenino,50-54,Sí,Camioneta
38045,No,Víctima,Buenos Aires,Presidente Perón,Presidente Perón,,,2021,octubre,31/10/2021,21:30:00,CLL 29,,Sí,CLL 6,Sin determinar,Calle,Colisión vehículo-persona,Sin determinar,,Intervención policial,Masculino,Sin determinar,No corresponde,Peatón,No corresponde,Varón,No corresponde,No corresponde,No corresponde,No corresponde
38046,No,Imputado,Buenos Aires,Rivadavia,América,,,2021,octubre,29/10/2021,2:50:00,RUTA NACIONAL NRO.33,385,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Motocicleta
38046,No,Imputado,Buenos Aires,Rivadavia,América,,,2021,octubre,29/10/2021,2:50:00,RUTA NACIONAL NRO.33,385,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,30-34,Sí,Motocicleta
38046,No,Víctima,Buenos Aires,Rivadavia,América,,,2021,octubre,29/10/2021,2:50:00,RUTA NACIONAL NRO.33,385,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Femenino,25-29,No corresponde,Acompañante,Motocicleta,Mujer,No corresponde,No corresponde,No corresponde,No corresponde
38046,No,Víctima,Buenos Aires,Rivadavia,América,,,2021,octubre,29/10/2021,2:50:00,RUTA NACIONAL NRO.33,385,No,,Sin semáforo,Ruta Nacional,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,Masculino,15-19,No corresponde,Conductor,Motocicleta,Varón,No corresponde,No corresponde,No corresponde,No corresponde
38047,No,Imputado,Buenos Aires,Rojas,Las Carabelas,-34,-61,2021,octubre,17/10/2021,14:30:00,RUTA PROVINCIAL 31,,Sí,GÜEMES,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Automóvil
38047,No,Imputado,Buenos Aires,Rojas,Las Carabelas,-34,-61,2021,octubre,17/10/2021,14:30:00,RUTA PROVINCIAL 31,,Sí,GÜEMES,Sin determinar,Ruta Provincial,Colisión vehículo-vehículo,Sin determinar,,Intervención policial,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,No corresponde,Masculino,60-64,Sí,Automóvil
